Dataset,Run,Explainer,Probability,P1,P2
25,18,Beta,0.46178785,25,26
25,18,Beta,0.45831293,25,32
25,18,Beta,0.46054316,25,42
25,18,Beta,0.46427032,25,60
25,18,Beta,0.46463546,26,18
25,18,Beta,0.46872598,26,24
25,18,Beta,0.46716002,26,25
25,18,Beta,0.4679501,26,31
25,18,Beta,0.47087592,26,32
25,18,Beta,0.47976783,26,33
25,18,Beta,0.47460243,26,39
25,18,Beta,0.47388574,26,42
25,18,Beta,0.4678256,26,74
25,18,Beta,0.47649384,26,76
25,18,Beta,0.46503803,26,98
25,18,Beta,0.4511818,30,18
25,18,Beta,0.45411816,30,24
25,18,Beta,0.4586005,30,33
25,18,Beta,0.4527431,31,18
25,18,Beta,0.465509,31,24
25,18,Beta,0.46464694,31,26
25,18,Beta,0.46093535,31,32
25,18,Beta,0.46361157,31,33
25,18,Beta,0.4654417,31,42
25,18,Beta,0.46839985,31,50
25,18,Beta,0.4609997,31,74
25,18,Beta,0.46216178,31,98
25,18,Beta,0.46244004,32,9
25,18,Beta,0.46171597,32,18
25,18,Beta,0.4575794,32,22
25,18,Beta,0.4592878,32,24
25,18,Beta,0.45948437,32,25
25,18,Beta,0.45894516,32,26
25,18,Beta,0.4628607,32,31
25,18,Beta,0.46016842,32,33
25,18,Beta,0.46554747,32,46
25,18,Beta,0.46048218,32,98
25,18,Beta,0.4555827,33,18
25,18,Beta,0.45733514,33,22
25,18,Beta,0.45047814,33,24
25,18,Beta,0.45759267,33,26
25,18,Beta,0.45182133,33,30
25,18,Beta,0.45454365,33,31
25,18,Beta,0.45274663,33,32
25,18,Beta,0.4535624,33,42
25,18,Beta,0.45349023,33,74
25,18,Beta,0.44949198,33,98
25,18,Beta,0.4520727,39,18
25,18,Beta,0.45662373,39,26
25,18,Beta,0.44716427,39,42
25,18,Beta,0.46630478,40,9
25,18,Beta,0.4502296,42,18
25,18,Beta,0.4563594,42,25
25,18,Beta,0.46385425,42,26
25,18,Beta,0.47050557,42,31
25,18,Beta,0.46281222,42,33
25,18,Beta,0.46439335,42,39
25,18,Beta,0.4563936,46,18
25,18,Beta,0.46078026,46,32
25,18,Beta,0.4686421,46,50
25,18,Beta,0.4671329,46,98
25,18,Beta,0.4595991,50,18
25,18,Beta,0.4692528,50,31
25,18,Beta,0.46893486,50,46
25,18,Beta,0.46185997,51,9
25,18,Beta,0.44691825,53,18
25,18,Beta,0.45451567,54,9
25,18,Beta,0.4509766,54,17
25,18,Beta,0.4443142,60,18
25,18,Beta,0.44447002,60,25
25,18,Beta,0.44997764,60,98
25,18,Beta,0.45150962,61,9
25,18,Beta,0.45857733,62,9
25,18,Beta,0.45217076,69,9
25,18,Beta,0.44957167,71,9
25,18,Beta,0.45380825,74,18
25,18,Beta,0.46620968,74,24
25,18,Beta,0.45958295,74,26
25,18,Beta,0.4634857,74,31
25,18,Beta,0.46140936,74,33
25,18,Beta,0.4621372,74,98
25,18,Beta,0.4488625,76,18
25,18,Beta,0.44888666,76,26
25,18,Beta,0.46326402,97,9
25,18,Beta,0.4517315,98,18
25,18,Beta,0.45532143,98,24
25,18,Beta,0.4564558,98,26
25,18,Beta,0.4564068,98,31
25,18,Beta,0.45891058,98,32
25,18,Beta,0.45369464,98,33
25,18,Beta,0.46907672,98,46
25,18,Beta,0.45415068,98,60
25,18,Beta,0.45648858,98,74
25,19,Beta,0.44377482,7,18
25,19,Beta,0.48439786,9,12
25,19,Beta,0.4971963,9,14
25,19,Beta,0.4996695,9,17
25,19,Beta,0.49096933,9,18
25,19,Beta,0.50094306,9,23
25,19,Beta,0.48868775,9,32
25,19,Beta,0.5046056,9,40
25,19,Beta,0.5075685,9,51
25,19,Beta,0.48906776,9,54
25,19,Beta,0.49076807,9,61
25,19,Beta,0.5054306,9,62
25,19,Beta,0.49626017,9,69
25,19,Beta,0.49272949,9,71
25,19,Beta,0.4954854,9,97
25,19,Beta,0.45695058,12,9
25,19,Beta,0.4527389,14,9
25,19,Beta,0.459975,17,9
25,19,Beta,0.45806938,17,54
25,19,Beta,0.5456334,18,7
25,19,Beta,0.52111906,18,9
25,19,Beta,0.56026816,18,19
25,19,Beta,0.54742557,18,20
25,19,Beta,0.51617265,18,22
25,19,Beta,0.52101845,18,24
25,19,Beta,0.52086776,18,25
25,19,Beta,0.52571887,18,26
25,19,Beta,0.5173773,18,30
25,19,Beta,0.52008945,18,31
25,19,Beta,0.51325625,18,32
25,19,Beta,0.51776344,18,33
25,19,Beta,0.5278821,18,39
25,19,Beta,0.51536834,18,42
25,19,Beta,0.5187684,18,46
25,19,Beta,0.5224421,18,50
25,19,Beta,0.5345562,18,53
25,19,Beta,0.51706386,18,60
25,19,Beta,0.5173474,18,74
25,19,Beta,0.5279077,18,76
25,19,Beta,0.5220936,18,98
25,19,Beta,0.44319293,19,18
25,19,Beta,0.45797494,20,18
25,19,Beta,0.44727582,22,18
25,19,Beta,0.45352134,22,32
25,19,Beta,0.44968224,22,33
25,19,Beta,0.45351654,23,9
25,19,Beta,0.45863092,24,18
25,19,Beta,0.46061993,24,25
25,19,Beta,0.46263692,24,26
25,19,Beta,0.45193276,24,30
25,19,Beta,0.46793783,24,31
25,19,Beta,0.45932642,24,32
25,19,Beta,0.4613415,24,33
25,19,Beta,0.45821837,24,74
25,19,Beta,0.46671578,24,98
25,19,Beta,0.4589114,25,18
25,19,Beta,0.4672196,25,24
25,19,Beta,0.46233082,25,26
25,19,Beta,0.46056044,25,32
25,19,Beta,0.46515536,25,42
25,19,Beta,0.46803847,25,60
25,19,Beta,0.46381548,26,18
25,19,Beta,0.46847647,26,24
25,19,Beta,0.47103253,26,25
25,19,Beta,0.46762818,26,31
25,19,Beta,0.46561372,26,32
25,19,Beta,0.47045487,26,33
25,19,Beta,0.4694223,26,39
25,19,Beta,0.46392938,26,42
25,19,Beta,0.4636581,26,74
25,19,Beta,0.47488862,26,76
25,19,Beta,0.47158974,26,98
25,19,Beta,0.45026737,30,18
25,19,Beta,0.45281935,30,24
25,19,Beta,0.455864,30,33
25,19,Beta,0.45592836,31,18
25,19,Beta,0.45913985,31,24
25,19,Beta,0.46376792,31,26
25,19,Beta,0.4629863,31,32
25,19,Beta,0.46034673,31,33
25,19,Beta,0.46210656,31,42
25,19,Beta,0.46713546,31,50
25,19,Beta,0.46435744,31,74
25,19,Beta,0.46149904,31,98
25,19,Beta,0.4640806,32,9
25,19,Beta,0.4592643,32,18
25,19,Beta,0.45956734,32,22
25,19,Beta,0.46234643,32,24
25,19,Beta,0.46424305,32,25
25,19,Beta,0.46425244,32,26
25,19,Beta,0.46098846,32,31
25,19,Beta,0.46362337,32,33
25,19,Beta,0.46183148,32,46
25,19,Beta,0.46058497,32,98
25,19,Beta,0.4480317,33,18
25,19,Beta,0.46187407,33,22
25,19,Beta,0.4587625,33,24
25,19,Beta,0.45377108,33,26
25,19,Beta,0.45251128,33,30
25,19,Beta,0.45349672,33,31
25,19,Beta,0.45498052,33,32
25,19,Beta,0.4530623,33,42
25,19,Beta,0.4533036,33,74
25,19,Beta,0.4563392,33,98
25,19,Beta,0.45505688,39,18
25,19,Beta,0.4610702,39,26
25,19,Beta,0.45562294,39,42
25,19,Beta,0.4658402,40,9
25,19,Beta,0.45335478,42,18
25,19,Beta,0.45655206,42,25
25,19,Beta,0.4608042,42,26
25,19,Beta,0.45904,42,31
25,19,Beta,0.45908314,42,33
25,19,Beta,0.46228898,42,39
25,19,Beta,0.46221152,46,18
25,19,Beta,0.45913276,46,32
25,19,Beta,0.45695096,46,50
25,19,Beta,0.46594116,46,98
25,19,Beta,0.45418018,50,18
25,19,Beta,0.46231392,50,31
25,19,Beta,0.45846763,50,46
25,19,Beta,0.45644394,51,9
25,19,Beta,0.44354293,53,18
25,19,Beta,0.4560773,54,9
25,19,Beta,0.45860043,54,17
25,19,Beta,0.44829535,60,18
25,19,Beta,0.4491061,60,25
25,19,Beta,0.44927675,60,98
25,19,Beta,0.44910985,61,9
25,19,Beta,0.45590132,62,9
25,19,Beta,0.4472868,69,9
25,19,Beta,0.4577349,71,9
25,19,Beta,0.45652124,74,18
25,19,Beta,0.46654052,74,24
25,19,Beta,0.4580959,74,26
25,19,Beta,0.46822837,74,31
25,19,Beta,0.46155503,74,33
25,19,Beta,0.46078706,74,98
25,19,Beta,0.44208008,76,18
25,19,Beta,0.4580622,76,26
25,19,Beta,0.45419738,97,9
25,19,Beta,0.45273697,98,18
25,19,Beta,0.45323315,98,24
25,19,Beta,0.4570776,98,26
25,19,Beta,0.4569396,98,31
25,19,Beta,0.46152377,98,32
25,19,Beta,0.45109814,98,33
25,19,Beta,0.45804083,98,46
25,19,Beta,0.4503938,98,60
25,19,Beta,0.4578979,98,74
25,20,Beta,0.4397852,7,18
25,20,Beta,0.48720562,9,12
25,20,Beta,0.5032939,9,14
25,20,Beta,0.49854657,9,17
25,20,Beta,0.49104658,9,18
25,20,Beta,0.49238917,9,23
25,20,Beta,0.48829672,9,32
25,20,Beta,0.4957735,9,40
25,20,Beta,0.5198444,9,51
25,20,Beta,0.49615526,9,54
25,20,Beta,0.48689649,9,61
25,20,Beta,0.49406567,9,62
25,20,Beta,0.49429467,9,69
25,20,Beta,0.4934732,9,71
25,20,Beta,0.49092665,9,97
25,20,Beta,0.46157485,12,9
25,20,Beta,0.4499105,14,9
25,20,Beta,0.465859,17,9
25,20,Beta,0.4645976,17,54
25,20,Beta,0.5476071,18,7
25,20,Beta,0.5260178,18,9
25,20,Beta,0.5688956,18,19
25,20,Beta,0.56177837,18,20
25,20,Beta,0.5270579,18,22
25,20,Beta,0.5295895,18,24
25,20,Beta,0.51957816,18,25
25,20,Beta,0.5231014,18,26
25,20,Beta,0.5254256,18,30
25,20,Beta,0.5275051,18,31
25,20,Beta,0.5168907,18,32
25,20,Beta,0.5213469,18,33
25,20,Beta,0.5299885,18,39
25,20,Beta,0.51786345,18,42
25,20,Beta,0.5234842,18,46
25,20,Beta,0.52893275,18,50
25,20,Beta,0.53787655,18,53
25,20,Beta,0.51796633,18,60
25,20,Beta,0.5233086,18,74
25,20,Beta,0.53185207,18,76
25,20,Beta,0.52319807,18,98
25,20,Beta,0.44546905,19,18
25,20,Beta,0.45660987,20,18
25,20,Beta,0.4560456,22,18
25,20,Beta,0.45197755,22,32
25,20,Beta,0.46005112,22,33
25,20,Beta,0.45111275,23,9
25,20,Beta,0.4540706,24,18
25,20,Beta,0.45862618,24,25
25,20,Beta,0.45617545,24,26
25,20,Beta,0.45787764,24,30
25,20,Beta,0.4582053,24,31
25,20,Beta,0.456858,24,32
25,20,Beta,0.46304804,24,33
25,20,Beta,0.45636904,24,74
25,20,Beta,0.4666036,24,98
25,20,Beta,0.46642736,25,18
25,20,Beta,0.46339688,25,24
25,20,Beta,0.471167,25,26
25,20,Beta,0.4543191,25,32
25,20,Beta,0.4637669,25,42
25,20,Beta,0.4590187,25,60
25,20,Beta,0.45976505,26,18
25,20,Beta,0.4739293,26,24
25,20,Beta,0.46191788,26,25
25,20,Beta,0.4687019,26,31
25,20,Beta,0.460913,26,32
25,20,Beta,0.47347412,26,33
25,20,Beta,0.4625372,26,39
25,20,Beta,0.4624814,26,42
25,20,Beta,0.4627835,26,74
25,20,Beta,0.47634044,26,76
25,20,Beta,0.4629399,26,98
25,20,Beta,0.45285553,30,18
25,20,Beta,0.45715976,30,24
25,20,Beta,0.45236504,30,33
25,20,Beta,0.45829648,31,18
25,20,Beta,0.4617182,31,24
25,20,Beta,0.46340063,31,26
25,20,Beta,0.44992837,31,32
25,20,Beta,0.46244752,31,33
25,20,Beta,0.46051368,31,42
25,20,Beta,0.46523175,31,50
25,20,Beta,0.45200288,31,74
25,20,Beta,0.46357587,31,98
25,20,Beta,0.46086445,32,9
25,20,Beta,0.45605516,32,18
25,20,Beta,0.46186855,32,22
25,20,Beta,0.4690832,32,24
25,20,Beta,0.46263936,32,25
25,20,Beta,0.46479458,32,26
25,20,Beta,0.47023565,32,31
25,20,Beta,0.45942453,32,33
25,20,Beta,0.4600753,32,46
25,20,Beta,0.46652046,32,98
25,20,Beta,0.45542666,33,18
25,20,Beta,0.46205878,33,22
25,20,Beta,0.4567091,33,24
25,20,Beta,0.4560537,33,26
25,20,Beta,0.44762823,33,30
25,20,Beta,0.45721826,33,31
25,20,Beta,0.45061103,33,32
25,20,Beta,0.4566951,33,42
25,20,Beta,0.4541243,33,74
25,20,Beta,0.4650866,33,98
25,20,Beta,0.45368266,39,18
25,20,Beta,0.45808202,39,26
25,20,Beta,0.45469853,39,42
25,20,Beta,0.45807764,40,9
25,20,Beta,0.45394883,42,18
25,20,Beta,0.46112257,42,25
25,20,Beta,0.46172306,42,26
25,20,Beta,0.45740467,42,31
25,20,Beta,0.46493497,42,33
25,20,Beta,0.46104223,42,39
25,20,Beta,0.457062,46,18
25,20,Beta,0.45109785,46,32
25,20,Beta,0.45790663,46,50
25,20,Beta,0.45993844,46,98
25,20,Beta,0.45860714,50,18
25,20,Beta,0.4613829,50,31
25,20,Beta,0.46170053,50,46
25,20,Beta,0.46576327,51,9
25,20,Beta,0.44148496,53,18
25,20,Beta,0.45327306,54,9
25,20,Beta,0.46294823,54,17
25,20,Beta,0.44652435,60,18
25,20,Beta,0.44267002,60,25
25,20,Beta,0.45218363,60,98
25,20,Beta,0.44737187,61,9
25,20,Beta,0.45196694,62,9
25,20,Beta,0.4460291,69,9
25,20,Beta,0.44948027,71,9
25,20,Beta,0.46350518,74,18
25,20,Beta,0.46666196,74,24
25,20,Beta,0.46021026,74,26
25,20,Beta,0.45781,74,31
25,20,Beta,0.46323895,74,33
25,20,Beta,0.46609125,74,98
25,20,Beta,0.43757457,76,18
25,20,Beta,0.44348624,76,26
25,20,Beta,0.4531705,97,9
25,20,Beta,0.45845947,98,18
25,20,Beta,0.45555362,98,24
25,20,Beta,0.45676088,98,26
25,20,Beta,0.45959747,98,31
25,20,Beta,0.45745644,98,32
25,20,Beta,0.45996925,98,33
25,20,Beta,0.4548813,98,46
25,20,Beta,0.4509478,98,60
25,20,Beta,0.4550825,98,74
25,21,Beta,0.44655478,7,18
25,21,Beta,0.48709923,9,12
25,21,Beta,0.5016653,9,14
25,21,Beta,0.50128424,9,17
25,21,Beta,0.4902158,9,18
25,21,Beta,0.4970216,9,23
25,21,Beta,0.4931015,9,32
25,21,Beta,0.4973326,9,40
25,21,Beta,0.5108826,9,51
25,21,Beta,0.49546948,9,54
25,21,Beta,0.4958082,9,61
25,21,Beta,0.5047454,9,62
25,21,Beta,0.48879957,9,69
25,21,Beta,0.4970916,9,71
25,21,Beta,0.49765834,9,97
25,21,Beta,0.45648646,12,9
25,21,Beta,0.44408184,14,9
25,21,Beta,0.45945033,17,9
25,21,Beta,0.46631807,17,54
25,21,Beta,0.54706717,18,7
25,21,Beta,0.5250479,18,9
25,21,Beta,0.56960857,18,19
25,21,Beta,0.56338733,18,20
25,21,Beta,0.53467864,18,22
25,21,Beta,0.5280748,18,24
25,21,Beta,0.5280399,18,25
25,21,Beta,0.52981097,18,26
25,21,Beta,0.5220429,18,30
25,21,Beta,0.52482957,18,31
25,21,Beta,0.5188592,18,32
25,21,Beta,0.52221936,18,33
25,21,Beta,0.5276094,18,39
25,21,Beta,0.51958543,18,42
25,21,Beta,0.5324308,18,46
25,21,Beta,0.52203333,18,50
25,21,Beta,0.54696614,18,53
25,21,Beta,0.5256444,18,60
25,21,Beta,0.52625334,18,74
25,21,Beta,0.5368468,18,76
25,21,Beta,0.52816814,18,98
25,21,Beta,0.45137012,19,18
25,21,Beta,0.4591818,20,18
25,21,Beta,0.45911542,22,18
25,21,Beta,0.45275962,22,32
25,21,Beta,0.4641371,22,33
25,21,Beta,0.4488943,23,9
25,21,Beta,0.45914268,24,18
25,21,Beta,0.4455125,24,25
25,21,Beta,0.4632664,24,26
25,21,Beta,0.456026,24,30
25,21,Beta,0.46347243,24,31
25,21,Beta,0.46051493,24,32
25,21,Beta,0.45973065,24,33
25,21,Beta,0.45530912,24,74
25,21,Beta,0.46205795,24,98
25,21,Beta,0.4627346,25,18
25,21,Beta,0.46548823,25,24
25,21,Beta,0.46209967,25,26
25,21,Beta,0.46016845,25,32
25,21,Beta,0.46257374,25,42
25,21,Beta,0.46172887,25,60
25,21,Beta,0.4676709,26,18
25,21,Beta,0.46503243,26,24
25,21,Beta,0.4657345,26,25
25,21,Beta,0.4653376,26,31
25,21,Beta,0.46227983,26,32
25,21,Beta,0.4649751,26,33
25,21,Beta,0.46854615,26,39
25,21,Beta,0.46294025,26,42
25,21,Beta,0.4704033,26,74
25,21,Beta,0.47129297,26,76
25,21,Beta,0.47143814,26,98
25,21,Beta,0.44900468,30,18
25,21,Beta,0.4500649,30,24
25,21,Beta,0.45386454,30,33
25,21,Beta,0.46045175,31,18
25,21,Beta,0.46039537,31,24
25,21,Beta,0.47058275,31,26
25,21,Beta,0.45554927,31,32
25,21,Beta,0.4658857,31,33
25,21,Beta,0.45366645,31,42
25,21,Beta,0.46466738,31,50
25,21,Beta,0.46144038,31,74
25,21,Beta,0.46234435,31,98
25,21,Beta,0.46303096,32,9
25,21,Beta,0.46548307,32,18
25,21,Beta,0.4645852,32,22
25,21,Beta,0.46275488,32,24
25,21,Beta,0.46301666,32,25
25,21,Beta,0.46177962,32,26
25,21,Beta,0.4599562,32,31
25,21,Beta,0.46574396,32,33
25,21,Beta,0.4646992,32,46
25,21,Beta,0.4685887,32,98
25,21,Beta,0.45517212,33,18
25,21,Beta,0.45280758,33,22
25,21,Beta,0.45348412,33,24
25,21,Beta,0.45670414,33,26
25,21,Beta,0.45105883,33,30
25,21,Beta,0.456297,33,31
25,21,Beta,0.45457923,33,32
25,21,Beta,0.4511389,33,42
25,21,Beta,0.45101705,33,74
25,21,Beta,0.45311898,33,98
25,21,Beta,0.45240074,39,18
25,21,Beta,0.45590654,39,26
25,21,Beta,0.4533485,39,42
25,21,Beta,0.46540058,40,9
25,21,Beta,0.46237406,42,18
25,21,Beta,0.45662123,42,25
25,21,Beta,0.46030763,42,26
25,21,Beta,0.4606563,42,31
25,21,Beta,0.46474257,42,33
25,21,Beta,0.4584733,42,39
25,21,Beta,0.46298426,46,18
25,21,Beta,0.45449716,46,32
25,21,Beta,0.46242413,46,50
25,21,Beta,0.4653877,46,98
25,21,Beta,0.45391133,50,18
25,21,Beta,0.45992276,50,31
25,21,Beta,0.44784108,50,46
25,21,Beta,0.4621163,51,9
25,21,Beta,0.43790504,53,18
25,21,Beta,0.44788584,54,9
25,21,Beta,0.46746758,54,17
25,21,Beta,0.44424605,60,18
25,21,Beta,0.44245607,60,25
25,21,Beta,0.45460382,60,98
25,21,Beta,0.44481105,61,9
25,21,Beta,0.45502934,62,9
25,21,Beta,0.44774142,69,9
25,21,Beta,0.44682467,71,9
25,21,Beta,0.45807886,74,18
25,21,Beta,0.46033043,74,24
25,21,Beta,0.46435165,74,26
25,21,Beta,0.46307227,74,31
25,21,Beta,0.4621338,74,33
25,21,Beta,0.460929,74,98
25,21,Beta,0.44008613,76,18
25,21,Beta,0.43751025,76,26
25,21,Beta,0.44749877,97,9
25,21,Beta,0.45515972,98,18
25,21,Beta,0.45496792,98,24
25,21,Beta,0.45563003,98,26
25,21,Beta,0.455126,98,31
25,21,Beta,0.45569637,98,32
25,21,Beta,0.4613766,98,33
25,21,Beta,0.44668233,98,46
25,21,Beta,0.45596606,98,60
25,21,Beta,0.45980936,98,74
25,22,Beta,0.4426996,7,18
25,22,Beta,0.48862544,9,12
25,22,Beta,0.5009573,9,14
25,22,Beta,0.51006055,9,17
25,22,Beta,0.49667597,9,18
25,22,Beta,0.5008492,9,23
25,22,Beta,0.49384058,9,32
25,22,Beta,0.5021206,9,40
25,22,Beta,0.5119688,9,51
25,22,Beta,0.49973935,9,54
25,22,Beta,0.49907157,9,61
25,22,Beta,0.50654125,9,62
25,22,Beta,0.49738544,9,69
25,22,Beta,0.5012619,9,71
25,22,Beta,0.49503702,9,97
25,22,Beta,0.4563789,12,9
25,22,Beta,0.44719306,14,9
25,22,Beta,0.46022925,17,9
25,22,Beta,0.4588503,17,54
25,22,Beta,0.55305105,18,7
25,22,Beta,0.52084446,18,9
25,22,Beta,0.5691225,18,19
25,22,Beta,0.5692813,18,20
25,22,Beta,0.5174416,18,22
25,22,Beta,0.52596736,18,24
25,22,Beta,0.52524364,18,25
25,22,Beta,0.5328219,18,26
25,22,Beta,0.5295487,18,30
25,22,Beta,0.5304294,18,31
25,22,Beta,0.52695704,18,32
25,22,Beta,0.5228609,18,33
25,22,Beta,0.5290263,18,39
25,22,Beta,0.5237143,18,42
25,22,Beta,0.5313436,18,46
25,22,Beta,0.5253851,18,50
25,22,Beta,0.53755206,18,53
25,22,Beta,0.5245144,18,60
25,22,Beta,0.53000116,18,74
25,22,Beta,0.5253501,18,76
25,22,Beta,0.5269547,18,98
25,22,Beta,0.44961447,19,18
25,22,Beta,0.4582168,20,18
25,22,Beta,0.45460302,22,18
25,22,Beta,0.45031884,22,32
25,22,Beta,0.45765692,22,33
25,22,Beta,0.4513582,23,9
25,22,Beta,0.46102476,24,18
25,22,Beta,0.4598473,24,25
25,22,Beta,0.4581828,24,26
25,22,Beta,0.46559,24,30
25,22,Beta,0.46075472,24,31
25,22,Beta,0.45835543,24,32
25,22,Beta,0.46156806,24,33
25,22,Beta,0.46417612,24,74
25,22,Beta,0.46509203,24,98
25,22,Beta,0.46139276,25,18
25,22,Beta,0.46596217,25,24
25,22,Beta,0.46282852,25,26
25,22,Beta,0.45716357,25,32
25,22,Beta,0.46386865,25,42
25,22,Beta,0.46729693,25,60
25,22,Beta,0.4681066,26,18
25,22,Beta,0.46547818,26,24
25,22,Beta,0.45941392,26,25
25,22,Beta,0.45987573,26,31
25,22,Beta,0.45552802,26,32
25,22,Beta,0.46216205,26,33
25,22,Beta,0.46485463,26,39
25,22,Beta,0.4613447,26,42
25,22,Beta,0.46840185,26,74
25,22,Beta,0.4634368,26,76
25,22,Beta,0.46797428,26,98
25,22,Beta,0.4533266,30,18
25,22,Beta,0.44779137,30,24
25,22,Beta,0.45244336,30,33
25,22,Beta,0.46379092,31,18
25,22,Beta,0.4561061,31,24
25,22,Beta,0.4598232,31,26
25,22,Beta,0.45512992,31,32
25,22,Beta,0.4590733,31,33
25,22,Beta,0.46878994,31,42
25,22,Beta,0.45686767,31,50
25,22,Beta,0.4637006,31,74
25,22,Beta,0.4601754,31,98
25,22,Beta,0.4595616,32,9
25,22,Beta,0.46170717,32,18
25,22,Beta,0.46631318,32,22
25,22,Beta,0.46618927,32,24
25,22,Beta,0.4565071,32,25
25,22,Beta,0.45908076,32,26
25,22,Beta,0.4550682,32,31
25,22,Beta,0.46549395,32,33
25,22,Beta,0.45836484,32,46
25,22,Beta,0.46028486,32,98
25,22,Beta,0.4576153,33,18
25,22,Beta,0.4523648,33,22
25,22,Beta,0.4504745,33,24
25,22,Beta,0.45572594,33,26
25,22,Beta,0.455209,33,30
25,22,Beta,0.45378765,33,31
25,22,Beta,0.45034668,33,32
25,22,Beta,0.45381466,33,42
25,22,Beta,0.45810443,33,74
25,22,Beta,0.4550594,33,98
25,22,Beta,0.45142075,39,18
25,22,Beta,0.45211974,39,26
25,22,Beta,0.4508294,39,42
25,22,Beta,0.46020615,40,9
25,22,Beta,0.45710918,42,18
25,22,Beta,0.46003008,42,25
25,22,Beta,0.44700044,42,26
25,22,Beta,0.45891353,42,31
25,22,Beta,0.45908505,42,33
25,22,Beta,0.4583048,42,39
25,22,Beta,0.4544748,46,18
25,22,Beta,0.45518476,46,32
25,22,Beta,0.4573616,46,50
25,22,Beta,0.46363583,46,98
25,22,Beta,0.45349735,50,18
25,22,Beta,0.45783573,50,31
25,22,Beta,0.45737714,50,46
25,22,Beta,0.45762423,51,9
25,22,Beta,0.4473997,53,18
25,22,Beta,0.45293427,54,9
25,22,Beta,0.46175665,54,17
25,22,Beta,0.44913605,60,18
25,22,Beta,0.44403145,60,25
25,22,Beta,0.45145595,60,98
25,22,Beta,0.45350626,61,9
25,22,Beta,0.4521476,62,9
25,22,Beta,0.45090133,69,9
25,22,Beta,0.44524732,71,9
25,22,Beta,0.4582681,74,18
25,22,Beta,0.46515352,74,24
25,22,Beta,0.45938143,74,26
25,22,Beta,0.4619946,74,31
25,22,Beta,0.45279452,74,33
25,22,Beta,0.46428546,74,98
25,22,Beta,0.43782002,76,18
25,22,Beta,0.44618818,76,26
25,22,Beta,0.4569792,97,9
25,22,Beta,0.45438525,98,18
25,22,Beta,0.455785,98,24
25,22,Beta,0.45789337,98,26
25,22,Beta,0.45781845,98,31
25,22,Beta,0.46128008,98,32
25,22,Beta,0.46311265,98,33
25,22,Beta,0.45613858,98,46
25,22,Beta,0.46651688,98,60
25,22,Beta,0.45996934,98,74
25,23,Beta,0.4450068,7,18
25,23,Beta,0.49309018,9,12
25,23,Beta,0.50965405,9,14
25,23,Beta,0.50376934,9,17
25,23,Beta,0.4938502,9,18
25,23,Beta,0.501525,9,23
25,23,Beta,0.49810737,9,32
25,23,Beta,0.5050764,9,40
25,23,Beta,0.52488816,9,51
25,23,Beta,0.49307168,9,54
25,23,Beta,0.49329576,9,61
25,23,Beta,0.5115938,9,62
25,23,Beta,0.49671993,9,69
25,23,Beta,0.50036436,9,71
25,23,Beta,0.49132052,9,97
25,23,Beta,0.45718026,12,9
25,23,Beta,0.4528727,14,9
25,23,Beta,0.46303612,17,9
25,23,Beta,0.45898506,17,54
25,23,Beta,0.55995387,18,7
25,23,Beta,0.5283729,18,9
25,23,Beta,0.57446575,18,19
25,23,Beta,0.5785574,18,20
25,23,Beta,0.53238547,18,22
25,23,Beta,0.52589756,18,24
25,23,Beta,0.524909,18,25
25,23,Beta,0.5291412,18,26
25,23,Beta,0.53217834,18,30
25,23,Beta,0.5264509,18,31
25,23,Beta,0.52861243,18,32
25,23,Beta,0.5280544,18,33
25,23,Beta,0.535259,18,39
25,23,Beta,0.5245161,18,42
25,23,Beta,0.53303343,18,46
25,23,Beta,0.5309546,18,50
25,23,Beta,0.5506702,18,53
25,23,Beta,0.5377662,18,60
25,23,Beta,0.531368,18,74
25,23,Beta,0.53328246,18,76
25,23,Beta,0.5337737,18,98
25,23,Beta,0.4461085,19,18
25,23,Beta,0.4545201,20,18
25,23,Beta,0.45742467,22,18
25,23,Beta,0.4503206,22,32
25,23,Beta,0.46187377,22,33
25,23,Beta,0.44911382,23,9
25,23,Beta,0.46569252,24,18
25,23,Beta,0.45258105,24,25
25,23,Beta,0.45428744,24,26
25,23,Beta,0.4561266,24,30
25,23,Beta,0.46074355,24,31
25,23,Beta,0.46123978,24,32
25,23,Beta,0.45965537,24,33
25,23,Beta,0.45500937,24,74
25,23,Beta,0.45904878,24,98
25,23,Beta,0.46237373,25,18
25,23,Beta,0.4649834,25,24
25,23,Beta,0.46004283,25,26
25,23,Beta,0.46066466,25,32
25,23,Beta,0.4590448,25,42
25,23,Beta,0.4562928,25,60
25,23,Beta,0.46283862,26,18
25,23,Beta,0.46318302,26,24
25,23,Beta,0.46038222,26,25
25,23,Beta,0.4650569,26,31
25,23,Beta,0.45904803,26,32
25,23,Beta,0.46219078,26,33
25,23,Beta,0.46037403,26,39
25,23,Beta,0.4661924,26,42
25,23,Beta,0.4639638,26,74
25,23,Beta,0.4646578,26,76
25,23,Beta,0.46466786,26,98
25,23,Beta,0.4484675,30,18
25,23,Beta,0.44678384,30,24
25,23,Beta,0.4526831,30,33
25,23,Beta,0.46377334,31,18
25,23,Beta,0.45740166,31,24
25,23,Beta,0.4586204,31,26
25,23,Beta,0.46017793,31,32
25,23,Beta,0.45668516,31,33
25,23,Beta,0.44721842,31,42
25,23,Beta,0.45405772,31,50
25,23,Beta,0.45918506,31,74
25,23,Beta,0.46123058,31,98
