,Source,Explainer,Probability,P1,P2,Run
1986,Wisconsin,Beta,0.5258187,46,54,4
1987,Wisconsin,Beta,0.5066038,46,119,4
1988,Wisconsin,Beta,0.47812882,46,129,4
1989,Wisconsin,Beta,0.5436427,165,159,4
1990,Wisconsin,Beta,0.47483522,165,129,4
1991,Wisconsin,Beta,0.545367,129,54,4
1992,Wisconsin,Beta,0.5663901,129,159,4
1993,Wisconsin,Beta,0.5258041,129,119,4
1994,Wisconsin,Beta,0.565277,129,46,4
1995,Wisconsin,Beta,0.60223055,129,165,4
1996,Wisconsin,Beta,0.5493654,78,87,4
1997,Wisconsin,Beta,0.5355925,189,171,4
1998,Wisconsin,Beta,0.45952767,189,93,4
1999,Wisconsin,Beta,0.5972596,92,163,4
2000,Wisconsin,Beta,0.57914704,92,170,4
2001,Wisconsin,Beta,0.59420264,92,161,4
2002,Wisconsin,Beta,0.5280965,92,93,4
2003,Wisconsin,Beta,0.48825684,11,87,4
2004,Wisconsin,Beta,0.48810455,11,127,4
2005,Wisconsin,Beta,0.46007812,47,11,4
2006,Wisconsin,Beta,0.5218696,126,29,4
2007,Wisconsin,Beta,0.5339141,126,68,4
2008,Wisconsin,Beta,0.45410877,126,69,4
2009,Wisconsin,Beta,0.52749294,214,37,4
2010,Wisconsin,Beta,0.5197143,37,191,4
2011,Wisconsin,Beta,0.4011407,37,214,4
2012,Wisconsin,Beta,0.5269004,37,37,4
2013,Wisconsin,Beta,0.5903262,122,178,4
2014,Wisconsin,Beta,0.4913213,122,41,4
2015,Wisconsin,Beta,0.65720564,130,139,4
2016,Wisconsin,Beta,0.56275326,130,18,4
2017,Wisconsin,Beta,0.6704964,248,132,4
2018,Wisconsin,Beta,0.6302969,181,155,4
2019,Wisconsin,Beta,0.52815926,155,204,4
2020,Wisconsin,Beta,0.53113586,155,52,4
2021,Wisconsin,Beta,0.62422425,155,181,4
2022,Wisconsin,Beta,0.45762354,246,97,4
2023,Wisconsin,Beta,0.5018818,246,115,4
2024,Wisconsin,Beta,0.46864522,246,5,4
2025,Wisconsin,Beta,0.58512735,35,20,4
2026,Wisconsin,Beta,0.6470346,250,35,4
2027,Wisconsin,Beta,0.47196305,200,247,4
2028,Wisconsin,Beta,0.6199289,180,178,4
2029,Wisconsin,Beta,0.5670687,30,204,4
2030,Wisconsin,Beta,0.5673441,30,52,4
2031,Wisconsin,Beta,0.59637666,74,203,4
2032,Wisconsin,Beta,0.5076537,203,74,4
2033,Wisconsin,Beta,0.65378535,203,203,4
2034,Wisconsin,Beta,0.6312514,69,29,4
2035,Wisconsin,Beta,0.58003193,69,41,4
2036,Wisconsin,Beta,0.55648494,69,126,4
2037,Wisconsin,Beta,0.48529127,167,202,4
2038,Wisconsin,Beta,0.4773214,202,167,4
2039,Wisconsin,Beta,0.5451005,43,217,4
2040,Wisconsin,Beta,0.55431145,183,156,4
2041,Wisconsin,Beta,0.603403,44,178,4
2042,Wisconsin,Beta,0.49814776,44,241,4
2043,Wisconsin,Beta,0.50035954,44,41,4
2044,Wisconsin,Beta,0.557657,44,9,4
2045,Wisconsin,Beta,0.49811006,44,173,4
2046,Wisconsin,Beta,0.47749537,44,140,4
2047,Wisconsin,Beta,0.50729805,44,182,4
2048,Wisconsin,Beta,0.50409484,44,122,4
2049,Wisconsin,Beta,0.51060957,44,31,4
2050,Wisconsin,Beta,0.5897443,107,217,4
2051,Wisconsin,Beta,0.65864325,107,124,4
2052,Wisconsin,Beta,0.68212736,107,10,4
2053,Wisconsin,Beta,0.71778136,107,183,4
2054,Wisconsin,Beta,0.5605926,239,167,4
2055,Wisconsin,Beta,0.5070155,206,33,4
2056,Wisconsin,Beta,0.5129442,206,171,4
2057,Wisconsin,Beta,0.42602295,206,201,4
2058,Wisconsin,Beta,0.41670176,58,12,4
2059,Wisconsin,Beta,0.5558264,219,63,4
2060,Wisconsin,Beta,0.5051414,63,78,5
2061,Wisconsin,Beta,0.46337858,63,92,5
2062,Wisconsin,Beta,0.48333243,27,63,5
2063,Wisconsin,Beta,0.47911078,27,111,5
2064,Wisconsin,Beta,0.48512945,110,12,5
2065,Wisconsin,Beta,0.5437128,98,63,5
2066,Wisconsin,Beta,0.4700048,98,27,5
2067,Wisconsin,Beta,0.7088283,98,244,5
2068,Wisconsin,Beta,0.62767106,98,147,5
2069,Wisconsin,Beta,0.5480425,98,86,5
2070,Wisconsin,Beta,0.57091945,98,163,5
2071,Wisconsin,Beta,0.6107884,98,132,5
2072,Wisconsin,Beta,0.5539942,98,175,5
2073,Wisconsin,Beta,0.5449689,98,19,5
2074,Wisconsin,Beta,0.63578373,98,17,5
2075,Wisconsin,Beta,0.5731103,98,190,5
2076,Wisconsin,Beta,0.64784944,98,102,5
2077,Wisconsin,Beta,0.49110898,98,114,5
2078,Wisconsin,Beta,0.49999052,98,170,5
2079,Wisconsin,Beta,0.5312582,98,243,5
2080,Wisconsin,Beta,0.60935324,98,6,5
2081,Wisconsin,Beta,0.6225185,98,57,5
2082,Wisconsin,Beta,0.54084706,98,67,5
2083,Wisconsin,Beta,0.54040235,98,211,5
2084,Wisconsin,Beta,0.5456226,98,29,5
2085,Wisconsin,Beta,0.52192265,98,33,5
2086,Wisconsin,Beta,0.55624074,98,144,5
2087,Wisconsin,Beta,0.5226064,98,109,5
2088,Wisconsin,Beta,0.6500148,98,96,5
2089,Wisconsin,Beta,0.5588672,98,204,5
2090,Wisconsin,Beta,0.5800238,98,52,5
2091,Wisconsin,Beta,0.60714895,98,59,5
2092,Wisconsin,Beta,0.55379945,98,60,5
2093,Wisconsin,Beta,0.4449332,98,4,5
2094,Wisconsin,Beta,0.43027875,98,131,5
2095,Wisconsin,Beta,0.5460015,98,174,5
2096,Wisconsin,Beta,0.6223674,98,113,5
2097,Wisconsin,Beta,0.6069792,98,82,5
2098,Wisconsin,Beta,0.546321,98,25,5
2099,Wisconsin,Beta,0.61134654,98,54,5
2100,Wisconsin,Beta,0.5861584,98,138,5
2101,Wisconsin,Beta,0.5847093,98,213,5
2102,Wisconsin,Beta,0.56958425,98,41,5
2103,Wisconsin,Beta,0.5768495,98,177,5
2104,Wisconsin,Beta,0.5591264,98,171,5
2105,Wisconsin,Beta,0.5403034,98,172,5
2106,Wisconsin,Beta,0.5827006,98,125,5
2107,Wisconsin,Beta,0.5679283,98,8,5
2108,Wisconsin,Beta,0.6332214,98,123,5
2109,Wisconsin,Beta,0.64399505,98,145,5
2110,Wisconsin,Beta,0.53934324,98,111,5
2111,Wisconsin,Beta,0.5481201,98,139,5
2112,Wisconsin,Beta,0.570429,98,137,5
2113,Wisconsin,Beta,0.54050344,98,76,5
2114,Wisconsin,Beta,0.67234427,98,45,5
2115,Wisconsin,Beta,0.5043976,98,238,5
2116,Wisconsin,Beta,0.51270443,98,15,5
2117,Wisconsin,Beta,0.6194293,98,153,5
2118,Wisconsin,Beta,0.5254772,98,32,5
2119,Wisconsin,Beta,0.5424728,98,235,5
2120,Wisconsin,Beta,0.5914118,98,230,5
2121,Wisconsin,Beta,0.62298095,98,237,5
2122,Wisconsin,Beta,0.54040045,98,192,5
2123,Wisconsin,Beta,0.5234325,98,168,5
2124,Wisconsin,Beta,0.5738681,98,173,5
2125,Wisconsin,Beta,0.5659365,98,28,5
2126,Wisconsin,Beta,0.5774155,98,104,5
2127,Wisconsin,Beta,0.66149545,98,124,5
2128,Wisconsin,Beta,0.4631385,98,135,5
2129,Wisconsin,Beta,0.6246724,98,2,5
2130,Wisconsin,Beta,0.506788,98,68,5
2131,Wisconsin,Beta,0.54919696,98,205,5
2132,Wisconsin,Beta,0.5929129,98,169,5
2133,Wisconsin,Beta,0.6318278,98,229,5
2134,Wisconsin,Beta,0.6176714,98,88,5
2135,Wisconsin,Beta,0.5541861,98,16,5
2136,Wisconsin,Beta,0.5944485,98,157,5
2137,Wisconsin,Beta,0.576693,98,1,5
2138,Wisconsin,Beta,0.6886058,98,227,5
2139,Wisconsin,Beta,0.56050324,98,154,5
2140,Wisconsin,Beta,0.4883961,98,10,5
2141,Wisconsin,Beta,0.52826536,98,184,5
2142,Wisconsin,Beta,0.61362463,98,22,5
2143,Wisconsin,Beta,0.5747216,98,75,5
2144,Wisconsin,Beta,0.59196895,98,220,5
2145,Wisconsin,Beta,0.5864072,98,216,5
2146,Wisconsin,Beta,0.5610073,98,12,5
2147,Wisconsin,Beta,0.6082879,98,80,5
2148,Wisconsin,Beta,0.5892795,98,146,5
2149,Wisconsin,Beta,0.6155464,98,95,5
2150,Wisconsin,Beta,0.6008858,98,209,5
2151,Wisconsin,Beta,0.6814077,98,94,5
2152,Wisconsin,Beta,0.6607581,98,133,5
2153,Wisconsin,Beta,0.63178635,98,187,5
2154,Wisconsin,Beta,0.6012918,98,55,5
2155,Wisconsin,Beta,0.5544208,98,129,5
2156,Wisconsin,Beta,0.6157222,98,78,5
2157,Wisconsin,Beta,0.5460864,98,189,5
2158,Wisconsin,Beta,0.58176,98,93,5
2159,Wisconsin,Beta,0.5711006,98,92,5
2160,Wisconsin,Beta,0.5559488,98,182,5
2161,Wisconsin,Beta,0.55856425,98,14,5
2162,Wisconsin,Beta,0.5722087,98,11,5
2163,Wisconsin,Beta,0.52383465,98,47,5
2164,Wisconsin,Beta,0.5922669,98,193,5
2165,Wisconsin,Beta,0.5547245,98,126,5
2166,Wisconsin,Beta,0.5579826,98,37,5
2167,Wisconsin,Beta,0.66750914,98,40,5
2168,Wisconsin,Beta,0.6023071,98,99,5
2169,Wisconsin,Beta,0.52950305,98,130,5
2170,Wisconsin,Beta,0.5174506,98,18,5
2171,Wisconsin,Beta,0.49919203,98,155,5
2172,Wisconsin,Beta,0.5043421,98,35,5
2173,Wisconsin,Beta,0.63244754,98,203,5
2174,Wisconsin,Beta,0.63624763,98,134,5
2175,Wisconsin,Beta,0.5248992,98,56,5
2176,Wisconsin,Beta,0.5568167,98,69,5
2177,Wisconsin,Beta,0.58602864,98,23,5
2178,Wisconsin,Beta,0.55099064,98,167,5
2179,Wisconsin,Beta,0.60264075,98,202,5
2180,Wisconsin,Beta,0.6496743,98,105,5
2181,Wisconsin,Beta,0.5375657,98,183,5
2182,Wisconsin,Beta,0.59392613,98,44,5
2183,Wisconsin,Beta,0.5888383,98,77,5
2184,Wisconsin,Beta,0.5946729,98,13,5
2185,Wisconsin,Beta,0.58856004,98,58,5
2186,Wisconsin,Beta,0.60015565,98,218,5
2187,Wisconsin,Beta,0.57798856,64,57,5
2188,Wisconsin,Beta,0.48591885,64,234,5
2189,Wisconsin,Beta,0.5201009,64,12,5
2190,Wisconsin,Beta,0.49588326,212,75,5
2191,Wisconsin,Beta,0.4754391,231,185,5
2192,Wisconsin,Beta,0.5432021,231,143,5
2193,Wisconsin,Beta,0.5144949,231,75,5
2194,Wisconsin,Beta,0.63543093,198,231,5
2195,Wisconsin,Beta,0.6203604,198,147,5
2196,Wisconsin,Beta,0.675687,186,147,5
2197,Wisconsin,Beta,0.6000685,186,67,5
2198,Wisconsin,Beta,0.48866186,186,131,5
2199,Wisconsin,Beta,0.52463895,186,160,5
2200,Wisconsin,Beta,0.56230897,186,238,5
2201,Wisconsin,Beta,0.5704363,186,15,5
2202,Wisconsin,Beta,0.58378386,244,138,5
2203,Wisconsin,Beta,0.6276935,244,187,5
2204,Wisconsin,Beta,0.57195204,147,198,5
2205,Wisconsin,Beta,0.48886386,147,67,5
2206,Wisconsin,Beta,0.4156458,147,160,5
2207,Wisconsin,Beta,0.45006597,147,238,5
2208,Wisconsin,Beta,0.6614405,147,151,5
2209,Wisconsin,Beta,0.4748382,147,184,5
2210,Wisconsin,Beta,0.50156265,86,204,5
2211,Wisconsin,Beta,0.5205736,86,52,5
2212,Wisconsin,Beta,0.58353823,103,29,5
2213,Wisconsin,Beta,0.6078063,103,41,5
2214,Wisconsin,Beta,0.59604686,103,51,5
2215,Wisconsin,Beta,0.48332626,163,93,5
2216,Wisconsin,Beta,0.67444724,175,36,5
2217,Wisconsin,Beta,0.4558046,188,128,5
2218,Wisconsin,Beta,0.566611,188,178,5
2219,Wisconsin,Beta,0.55539304,188,173,5
2220,Wisconsin,Beta,0.5784858,128,188,5
2221,Wisconsin,Beta,0.69427574,128,207,5
2222,Wisconsin,Beta,0.6398475,128,178,5
2223,Wisconsin,Beta,0.63586974,128,173,5
2224,Wisconsin,Beta,0.61008173,207,208,5
2225,Wisconsin,Beta,0.6196308,207,178,5
2226,Wisconsin,Beta,0.6109645,207,173,5
2227,Wisconsin,Beta,0.5432408,208,178,5
2228,Wisconsin,Beta,0.5372127,208,173,5
2229,Wisconsin,Beta,0.54856306,190,204,5
2230,Wisconsin,Beta,0.5676687,190,52,5
2231,Wisconsin,Beta,0.5483862,176,53,5
2232,Wisconsin,Beta,0.5756022,102,85,5
2233,Wisconsin,Beta,0.5788281,102,31,5
2234,Wisconsin,Beta,0.5151148,48,221,5
2235,Wisconsin,Beta,0.5028766,48,211,5
2236,Wisconsin,Beta,0.51079524,114,204,5
2237,Wisconsin,Beta,0.52645195,114,52,5
2238,Wisconsin,Beta,0.5467849,170,243,5
2239,Wisconsin,Beta,0.6196213,170,6,5
2240,Wisconsin,Beta,0.6255253,170,54,5
2241,Wisconsin,Beta,0.51886857,170,35,5
2242,Wisconsin,Beta,0.36992285,243,170,5
2243,Wisconsin,Beta,0.4669656,6,170,5
2244,Wisconsin,Beta,0.5155595,57,204,5
2245,Wisconsin,Beta,0.53957325,57,52,5
2246,Wisconsin,Beta,0.6029296,211,97,5
2247,Wisconsin,Beta,0.42774302,211,115,5
2248,Wisconsin,Beta,0.58403033,211,5,5
2249,Wisconsin,Beta,0.59528726,29,41,5
2250,Wisconsin,Beta,0.5784931,29,126,5
2251,Wisconsin,Beta,0.64821017,233,142,5
2252,Wisconsin,Beta,0.5172609,144,144,5
2253,Wisconsin,Beta,0.5266944,144,12,5
2254,Wisconsin,Beta,0.47328475,108,144,5
2255,Wisconsin,Beta,0.5914885,118,198,5
2256,Wisconsin,Beta,0.53325707,118,37,5
2257,Wisconsin,Beta,0.51540065,96,217,5
2258,Wisconsin,Beta,0.49248436,96,112,5
2259,Wisconsin,Beta,0.42697555,20,170,5
2260,Wisconsin,Beta,0.45905328,20,243,5
2261,Wisconsin,Beta,0.38989457,20,149,5
2262,Wisconsin,Beta,0.43374857,20,35,5
2263,Wisconsin,Beta,0.51855713,204,190,5
2264,Wisconsin,Beta,0.5683204,204,57,5
2265,Wisconsin,Beta,0.5685101,204,97,5
2266,Wisconsin,Beta,0.38987964,204,115,5
2267,Wisconsin,Beta,0.36647865,204,49,5
2268,Wisconsin,Beta,0.44498995,204,66,5
2269,Wisconsin,Beta,0.5502223,204,5,5
2270,Wisconsin,Beta,0.517732,97,211,5
2271,Wisconsin,Beta,0.65074563,97,45,5
2272,Wisconsin,Beta,0.49590147,97,168,5
2273,Wisconsin,Beta,0.4872093,0,20,5
2274,Wisconsin,Beta,0.49927598,0,28,5
2275,Wisconsin,Beta,0.5191762,0,104,5
2276,Wisconsin,Beta,0.5367136,0,99,5
2277,Wisconsin,Beta,0.55968493,0,200,5
2278,Wisconsin,Beta,0.4602206,7,0,5
2279,Wisconsin,Beta,0.53636503,7,242,5
2280,Wisconsin,Beta,0.5020347,242,170,5
2281,Wisconsin,Beta,0.6101377,242,6,5
2282,Wisconsin,Beta,0.55475014,242,233,5
2283,Wisconsin,Beta,0.5285549,242,109,5
2284,Wisconsin,Beta,0.5129684,242,7,5
2285,Wisconsin,Beta,0.57371014,242,150,5
2286,Wisconsin,Beta,0.47503427,242,194,5
2287,Wisconsin,Beta,0.5719835,242,215,5
2288,Wisconsin,Beta,0.5598246,242,171,5
2289,Wisconsin,Beta,0.55960226,242,38,5
2290,Wisconsin,Beta,0.46833354,242,149,5
2291,Wisconsin,Beta,0.76711214,242,24,5
2292,Wisconsin,Beta,0.55671144,242,249,5
2293,Wisconsin,Beta,0.56628835,242,28,5
2294,Wisconsin,Beta,0.54714274,242,205,5
2295,Wisconsin,Beta,0.622876,242,148,5
2296,Wisconsin,Beta,0.5585012,242,21,5
2297,Wisconsin,Beta,0.5375588,242,74,5
2298,Wisconsin,Beta,0.5569527,242,167,5
2299,Wisconsin,Beta,0.6024503,242,202,5
2300,Wisconsin,Beta,0.7670714,217,96,5
2301,Wisconsin,Beta,0.7178619,217,217,5
2302,Wisconsin,Beta,0.56259346,112,112,5
2303,Wisconsin,Beta,0.6140969,4,195,5
2304,Wisconsin,Beta,0.6836993,158,229,5
2305,Wisconsin,Beta,0.50209326,199,84,5
2306,Wisconsin,Beta,0.50545824,199,8,5
2307,Wisconsin,Beta,0.5891741,199,145,5
2308,Wisconsin,Beta,0.46195987,199,32,5
2309,Wisconsin,Beta,0.54025424,53,33,5
2310,Wisconsin,Beta,0.60345185,53,216,5
2311,Wisconsin,Beta,0.5587148,53,195,5
2312,Wisconsin,Beta,0.5587884,89,211,5
2313,Wisconsin,Beta,0.600737,89,216,5
2314,Wisconsin,Beta,0.56066203,89,195,5
2315,Wisconsin,Beta,0.6190504,89,202,5
2316,Wisconsin,Beta,0.59614414,152,57,5
2317,Wisconsin,Beta,0.5181878,152,211,5
2318,Wisconsin,Beta,0.5622343,152,216,5
2319,Wisconsin,Beta,0.53547794,152,12,5
2320,Wisconsin,Beta,0.6222449,152,105,5
2321,Wisconsin,Beta,0.59185314,34,132,5
2322,Wisconsin,Beta,0.5583879,34,104,5
2323,Wisconsin,Beta,0.48044273,91,171,5
2324,Wisconsin,Beta,0.5527706,91,123,5
2325,Wisconsin,Beta,0.57320285,91,145,5
2326,Wisconsin,Beta,0.5682993,178,41,5
2327,Wisconsin,Beta,0.56754243,178,173,5
2328,Wisconsin,Beta,0.5478392,178,122,5
2329,Wisconsin,Beta,0.6057987,178,180,5
2330,Wisconsin,Beta,0.5942453,241,29,5
2331,Wisconsin,Beta,0.6157799,241,41,5
2332,Wisconsin,Beta,0.60951304,241,51,5
2333,Wisconsin,Beta,0.46299565,113,25,5
2334,Wisconsin,Beta,0.6121233,82,25,5
2335,Wisconsin,Beta,0.49553013,25,113,5
2336,Wisconsin,Beta,0.47991553,25,82,5
2337,Wisconsin,Beta,0.4768162,228,25,5
2338,Wisconsin,Beta,0.43483946,156,152,5
2339,Wisconsin,Beta,0.5559248,156,143,5
2340,Wisconsin,Beta,0.4931636,156,172,5
2341,Wisconsin,Beta,0.45188534,156,225,5
2342,Wisconsin,Beta,0.48887357,156,183,5
2343,Wisconsin,Beta,0.48070645,160,67,5
2344,Wisconsin,Beta,0.5214055,160,61,5
2345,Wisconsin,Beta,0.4625849,160,232,5
2346,Wisconsin,Beta,0.6451466,116,20,5
2347,Wisconsin,Beta,0.6002274,87,54,5
2348,Wisconsin,Beta,0.62610066,87,229,5
2349,Wisconsin,Beta,0.63524985,127,54,5
2350,Wisconsin,Beta,0.48790747,54,170,5
2351,Wisconsin,Beta,0.616607,54,2,5
2352,Wisconsin,Beta,0.58597577,54,159,5
2353,Wisconsin,Beta,0.55172455,54,119,5
2354,Wisconsin,Beta,0.56085366,54,46,5
2355,Wisconsin,Beta,0.5874264,54,165,5
2356,Wisconsin,Beta,0.54421425,54,129,5
2357,Wisconsin,Beta,0.49315625,150,194,5
2358,Wisconsin,Beta,0.44541714,194,150,5
2359,Wisconsin,Beta,0.44987467,138,100,5
2360,Wisconsin,Beta,0.57449937,106,93,5
2361,Wisconsin,Beta,0.52219915,41,29,5
2362,Wisconsin,Beta,0.5580021,41,178,5
2363,Wisconsin,Beta,0.57307345,245,32,5
2364,Wisconsin,Beta,0.5694563,245,168,5
2365,Wisconsin,Beta,0.6259559,245,104,5
2366,Wisconsin,Beta,0.54852635,240,104,5
2367,Wisconsin,Beta,0.48065552,51,241,5
2368,Wisconsin,Beta,0.4915498,51,39,5
2369,Wisconsin,Beta,0.49407065,70,204,5
2370,Wisconsin,Beta,0.512841,70,52,5
2371,Wisconsin,Beta,0.55622315,39,51,5
2372,Wisconsin,Beta,0.58670026,215,171,5
2373,Wisconsin,Beta,0.5948918,171,215,5
2374,Wisconsin,Beta,0.5870125,171,171,5
2375,Wisconsin,Beta,0.5964374,172,156,5
2376,Wisconsin,Beta,0.6070656,38,145,5
2377,Wisconsin,Beta,0.55533415,145,38,5
2378,Wisconsin,Beta,0.5131321,224,137,5
2379,Wisconsin,Beta,0.5390786,83,20,5
2380,Wisconsin,Beta,0.5071298,83,90,5
2381,Wisconsin,Beta,0.5933396,90,83,5
2382,Wisconsin,Beta,0.60073274,45,97,5
2383,Wisconsin,Beta,0.42694214,45,115,5
2384,Wisconsin,Beta,0.5842039,45,5,5
2385,Wisconsin,Beta,0.5467525,71,204,5
2386,Wisconsin,Beta,0.56224656,71,52,5
2387,Wisconsin,Beta,0.62130123,141,97,5
2388,Wisconsin,Beta,0.44232467,141,115,5
2389,Wisconsin,Beta,0.60116524,141,5,5
2390,Wisconsin,Beta,0.5394591,153,153,5
2391,Wisconsin,Beta,0.6193258,196,32,5
2392,Wisconsin,Beta,0.60738444,32,97,5
2393,Wisconsin,Beta,0.42706016,32,115,5
2394,Wisconsin,Beta,0.5874389,32,5,5
2395,Wisconsin,Beta,0.46101123,225,156,5
2396,Wisconsin,Beta,0.56937456,49,204,5
2397,Wisconsin,Beta,0.58999676,49,52,5
2398,Wisconsin,Beta,0.4526712,162,51,5
2399,Wisconsin,Beta,0.63748854,192,73,5
2400,Wisconsin,Beta,0.5067965,192,112,5
2401,Wisconsin,Beta,0.59989697,192,34,5
2402,Wisconsin,Beta,0.51843876,192,41,5
2403,Wisconsin,Beta,0.53165066,192,125,5
2404,Wisconsin,Beta,0.48622978,192,192,5
2405,Wisconsin,Beta,0.5197881,192,173,5
2406,Wisconsin,Beta,0.48954594,192,140,5
2407,Wisconsin,Beta,0.499952,192,122,5
2408,Wisconsin,Beta,0.5278464,192,31,5
2409,Wisconsin,Beta,0.5785721,81,97,5
2410,Wisconsin,Beta,0.40026075,81,115,5
2411,Wisconsin,Beta,0.55766916,81,5,5
2412,Wisconsin,Beta,0.47498125,223,89,5
2413,Wisconsin,Beta,0.57301444,223,202,5
2414,Wisconsin,Beta,0.6126523,168,97,5
2415,Wisconsin,Beta,0.44145963,168,115,5
2416,Wisconsin,Beta,0.5975305,168,5,5
2417,Wisconsin,Beta,0.6264604,201,207,5
2418,Wisconsin,Beta,0.56000024,201,8,5
2419,Wisconsin,Beta,0.56609863,26,201,5
2420,Wisconsin,Beta,0.74711365,173,65,5
2421,Wisconsin,Beta,0.5169003,173,26,5
2422,Wisconsin,Beta,0.6954736,173,226,5
2423,Wisconsin,Beta,0.62769586,173,182,5
2424,Wisconsin,Beta,0.6243936,173,122,5
2425,Wisconsin,Beta,0.6036476,149,62,5
2426,Wisconsin,Beta,0.6644812,24,62,5
2427,Wisconsin,Beta,0.53293955,164,37,5
2428,Wisconsin,Beta,0.66693604,166,191,5
2429,Wisconsin,Beta,0.477024,249,117,5
2430,Wisconsin,Beta,0.59717137,117,249,5
2431,Wisconsin,Beta,0.5616762,117,117,5
2432,Wisconsin,Beta,0.5965346,28,28,5
2433,Wisconsin,Beta,0.61131656,28,104,5
2434,Wisconsin,Beta,0.52477133,2,54,5
2435,Wisconsin,Beta,0.6078861,68,126,5
2436,Wisconsin,Beta,0.53639466,205,169,5
2437,Wisconsin,Beta,0.4365535,169,205,5
2438,Wisconsin,Beta,0.48133218,169,169,5
2439,Wisconsin,Beta,0.60080755,79,132,5
2440,Wisconsin,Beta,0.5331919,79,29,5
2441,Wisconsin,Beta,0.5709998,79,213,5
2442,Wisconsin,Beta,0.49436134,79,68,5
2443,Wisconsin,Beta,0.48020303,79,79,5
2444,Wisconsin,Beta,0.579589,79,193,5
2445,Wisconsin,Beta,0.5401491,79,126,5
2446,Wisconsin,Beta,0.5414366,79,69,5
2447,Wisconsin,Beta,0.51645935,148,229,5
2448,Wisconsin,Beta,0.56941515,229,148,5
2449,Wisconsin,Beta,0.5835221,236,97,5
2450,Wisconsin,Beta,0.4028494,236,115,5
2451,Wisconsin,Beta,0.5630419,236,5,5
2452,Wisconsin,Beta,0.5116422,197,84,5
2453,Wisconsin,Beta,0.4706851,197,232,5
2454,Wisconsin,Beta,0.5521814,197,209,5
2455,Wisconsin,Beta,0.50844294,197,37,5
2456,Wisconsin,Beta,0.5381857,197,13,5
2457,Wisconsin,Beta,0.586363,151,37,5
2458,Wisconsin,Beta,0.58146226,121,42,5
2459,Wisconsin,Beta,0.6806356,121,161,5
2460,Wisconsin,Beta,0.5398261,121,120,5
2461,Wisconsin,Beta,0.58484083,50,230,5
2462,Wisconsin,Beta,0.45551807,50,135,5
2463,Wisconsin,Beta,0.5701057,50,85,5
2464,Wisconsin,Beta,0.4346897,50,72,5
2465,Wisconsin,Beta,0.58465344,50,44,5
2466,Wisconsin,Beta,0.5758706,50,31,5
2467,Wisconsin,Beta,0.53769815,120,121,5
2468,Wisconsin,Beta,0.65030694,120,161,5
2469,Wisconsin,Beta,0.5722202,120,157,5
2470,Wisconsin,Beta,0.5098705,120,120,5
2471,Wisconsin,Beta,0.60202444,154,209,5
2472,Wisconsin,Beta,0.5563943,184,156,5
2473,Wisconsin,Beta,0.54331756,184,75,5
2474,Wisconsin,Beta,0.5312963,21,22,5
2475,Wisconsin,Beta,0.5131614,22,21,5
2476,Wisconsin,Beta,0.5722387,22,22,5
2477,Wisconsin,Beta,0.55917025,210,225,5
2478,Wisconsin,Beta,0.5973596,210,183,5
2479,Wisconsin,Beta,0.5941246,179,158,5
2480,Wisconsin,Beta,0.47753632,75,199,5
2481,Wisconsin,Beta,0.54220945,75,156,5
2482,Wisconsin,Beta,0.50129384,75,172,5
2483,Wisconsin,Beta,0.57246655,75,153,5
2484,Wisconsin,Beta,0.48220682,75,184,5
2485,Wisconsin,Beta,0.4902606,75,183,5
2486,Wisconsin,Beta,0.5419598,75,77,5
2487,Wisconsin,Beta,0.6497339,12,12,5
2488,Wisconsin,Beta,0.55930686,232,209,5
2489,Wisconsin,Beta,0.6172077,66,3,5
2490,Wisconsin,Beta,0.50774944,3,204,5
2491,Wisconsin,Beta,0.5307566,3,52,5
2492,Wisconsin,Beta,0.3839255,146,136,5
2493,Wisconsin,Beta,0.50986123,222,20,5
2494,Wisconsin,Beta,0.5003961,5,32,5
2495,Wisconsin,Beta,0.58486706,101,97,5
2496,Wisconsin,Beta,0.40365624,101,115,5
2497,Wisconsin,Beta,0.56119084,101,5,5
2498,Wisconsin,Beta,0.5565619,140,140,5
2499,Wisconsin,Beta,0.5736065,226,41,5
2500,Wisconsin,Beta,0.46639657,119,129,5
2501,Wisconsin,Beta,0.56658375,46,54,5
2502,Wisconsin,Beta,0.5190257,46,119,5
2503,Wisconsin,Beta,0.50996685,46,129,5
2504,Wisconsin,Beta,0.52120113,165,159,5
2505,Wisconsin,Beta,0.47691694,165,129,5
2506,Wisconsin,Beta,0.5776963,129,54,5
2507,Wisconsin,Beta,0.5630062,129,159,5
2508,Wisconsin,Beta,0.52893156,129,119,5
2509,Wisconsin,Beta,0.54053575,129,46,5
2510,Wisconsin,Beta,0.56614786,129,165,5
2511,Wisconsin,Beta,0.5619249,78,87,5
2512,Wisconsin,Beta,0.59368396,189,171,5
2513,Wisconsin,Beta,0.6170534,189,93,5
2514,Wisconsin,Beta,0.4848219,92,163,5
2515,Wisconsin,Beta,0.41528648,92,170,5
2516,Wisconsin,Beta,0.58611673,92,161,5
2517,Wisconsin,Beta,0.494323,92,93,5
2518,Wisconsin,Beta,0.52977055,11,87,5
2519,Wisconsin,Beta,0.46626827,11,127,5
2520,Wisconsin,Beta,0.5140188,47,11,5
2521,Wisconsin,Beta,0.5521695,126,29,5
2522,Wisconsin,Beta,0.51706535,126,68,5
2523,Wisconsin,Beta,0.56046903,126,69,5
